timestamp,machine_id,power_kw,production_rate_ppm,temperature_c,sec_kwh_per_unit,is_anomaly
2026-09-10 13:05:24.926560,Machine_A,2.03,11,37.4,11.095,0
2026-09-10 13:05:24.926560,Machine_B,6.33,8,62.0,47.493,1
2026-09-10 13:05:24.926560,Machine_C,1.98,9,40.0,13.167,0
2026-09-10 13:06:24.926560,Machine_A,2.13,11,36.7,11.612,0
2026-09-10 13:06:24.926560,Machine_B,3.65,8,47.7,27.357,0
2026-09-10 13:06:24.926560,Machine_C,2.08,8,41.3,15.565,0
2026-09-10 13:07:24.926560,Machine_A,2.16,11,36.3,11.794,0
2026-09-10 13:07:24.926560,Machine_B,4.05,8,50.6,30.384,0
2026-09-10 13:07:24.926560,Machine_C,2.39,9,39.6,15.902,0
2026-09-10 13:08:24.926560,Machine_A,2.14,10,37.1,12.823,0
2026-09-10 13:08:24.926560,Machine_B,3.44,9,51.3,22.955,0
2026-09-10 13:08:24.926560,Machine_C,2.35,9,40.6,15.671,0
2026-09-10 13:09:24.926560,Machine_A,2.2,10,38.8,13.201,0
2026-09-10 13:09:24.926560,Machine_B,3.28,8,48.2,24.576,0
2026-09-10 13:09:24.926560,Machine_C,2.44,8,39.8,18.328,0
2026-09-10 13:10:24.926560,Machine_A,2.08,11,34.0,11.336,0
2026-09-10 13:10:24.926560,Machine_B,4.0,8,47.4,29.983,0
2026-09-10 13:10:24.926560,Machine_C,2.4,8,40.5,18.025,0
2026-09-10 13:11:24.926560,Machine_A,2.07,11,40.3,11.308,0
2026-09-10 13:11:24.926560,Machine_B,3.67,10,47.3,22.004,0
2026-09-10 13:11:24.926560,Machine_C,2.37,7,39.3,20.325,0
2026-09-10 13:12:24.926560,Machine_A,2.06,9,37.1,13.764,0
2026-09-10 13:12:24.926560,Machine_B,4.17,10,46.4,25.039,0
2026-09-10 13:12:24.926560,Machine_C,2.55,9,38.6,16.989,0
2026-09-10 13:13:24.926560,Machine_A,2.14,11,39.2,11.649,0
2026-09-10 13:13:24.926560,Machine_B,3.91,8,50.3,29.335,0
2026-09-10 13:13:24.926560,Machine_C,2.34,7,39.8,20.063,0
2026-09-10 13:14:24.926560,Machine_A,2.12,9,39.0,14.1,0
2026-09-10 13:14:24.926560,Machine_B,3.75,9,51.3,24.982,0
2026-09-10 13:14:24.926560,Machine_C,2.72,9,40.4,18.126,0
2026-09-10 13:15:24.926560,Machine_A,1.97,11,37.1,10.767,0
2026-09-10 13:15:24.926560,Machine_B,3.9,9,46.0,26.011,0
2026-09-10 13:15:24.926560,Machine_C,2.54,9,40.1,16.903,0
2026-09-10 13:16:24.926560,Machine_A,1.98,9,39.3,13.22,0
2026-09-10 13:16:24.926560,Machine_B,3.75,9,48.8,25.031,0
2026-09-10 13:16:24.926560,Machine_C,2.45,8,40.6,18.371,0
2026-09-10 13:17:24.926560,Machine_A,2.14,9,38.3,14.3,0
2026-09-10 13:17:24.926560,Machine_B,3.47,9,47.7,23.155,0
2026-09-10 13:17:24.926560,Machine_C,2.3,8,41.3,17.214,0
2026-09-10 13:18:24.926560,Machine_A,2.05,10,38.3,12.282,0
2026-09-10 13:18:24.926560,Machine_B,5.07,10,60.6,30.441,1
2026-09-10 13:18:24.926560,Machine_C,2.47,8,40.4,18.504,0
2026-09-10 13:19:24.926560,Machine_A,2.13,11,36.8,11.611,0
2026-09-10 13:19:24.926560,Machine_B,3.81,10,48.7,22.886,0
2026-09-10 13:19:24.926560,Machine_C,2.28,7,41.3,19.514,0
2026-09-10 13:20:24.926560,Machine_A,2.1,10,38.9,12.616,0
2026-09-10 13:20:24.926560,Machine_B,3.77,9,48.8,25.149,0
2026-09-10 13:20:24.926560,Machine_C,2.26,7,40.8,19.335,0
2026-09-10 13:21:24.926560,Machine_A,2.25,10,37.7,13.492,0
2026-09-10 13:21:24.926560,Machine_B,3.8,8,51.1,28.486,0
2026-09-10 13:21:24.926560,Machine_C,2.32,8,41.3,17.382,0
2026-09-10 13:22:24.926560,Machine_A,2.05,11,38.7,11.187,0
2026-09-10 13:22:24.926560,Machine_B,3.66,8,48.5,27.442,0
2026-09-10 13:22:24.926560,Machine_C,2.53,7,39.8,21.708,0
2026-09-10 13:23:24.926560,Machine_A,2.06,11,37.0,11.259,0
2026-09-10 13:23:24.926560,Machine_B,4.95,8,57.0,37.159,1
2026-09-10 13:23:24.926560,Machine_C,2.52,7,38.6,21.578,0
2026-09-10 13:24:24.926560,Machine_A,2.14,11,35.6,11.676,0
2026-09-10 13:24:24.926560,Machine_B,4.14,8,47.5,31.034,0
2026-09-10 13:24:24.926560,Machine_C,2.17,7,40.0,18.609,0
2026-09-10 13:25:24.926560,Machine_A,2.14,9,36.7,14.294,0
2026-09-10 13:25:24.926560,Machine_B,3.83,10,49.2,22.991,0
2026-09-10 13:25:24.926560,Machine_C,2.13,9,39.2,14.176,0
2026-09-10 13:26:24.926560,Machine_A,2.01,11,36.0,10.964,0
2026-09-10 13:26:24.926560,Machine_B,4.23,10,46.9,25.356,0
2026-09-10 13:26:24.926560,Machine_C,2.18,7,40.0,18.706,0
2026-09-10 13:27:24.926560,Machine_A,2.01,11,36.5,10.985,0
2026-09-10 13:27:24.926560,Machine_B,6.27,10,59.9,37.611,1
2026-09-10 13:27:24.926560,Machine_C,2.59,9,39.6,17.266,0
2026-09-10 13:28:24.926560,Machine_A,2.22,10,36.4,13.341,0
2026-09-10 13:28:24.926560,Machine_B,3.82,8,50.6,28.642,0
2026-09-10 13:28:24.926560,Machine_C,2.31,7,38.3,19.835,0
2026-09-10 13:29:24.926560,Machine_A,2.2,9,34.7,14.635,0
2026-09-10 13:29:24.926560,Machine_B,3.6,9,48.1,23.982,0
2026-09-10 13:29:24.926560,Machine_C,2.55,8,39.8,19.119,0
2026-09-10 13:30:24.926560,Machine_A,2.17,11,36.3,11.825,0
2026-09-10 13:30:24.926560,Machine_B,4.24,9,47.0,28.299,0
2026-09-10 13:30:24.926560,Machine_C,2.58,9,39.0,17.194,0
2026-09-10 13:31:24.926560,Machine_A,2.04,11,37.4,11.118,0
2026-09-10 13:31:24.926560,Machine_B,4.01,9,46.5,26.744,0
2026-09-10 13:31:24.926560,Machine_C,2.31,9,40.2,15.402,0
2026-09-10 13:32:24.926560,Machine_A,2.11,9,35.4,14.089,0
2026-09-10 13:32:24.926560,Machine_B,4.0,10,45.0,23.971,0
2026-09-10 13:32:24.926560,Machine_C,2.34,7,40.3,20.078,0
2026-09-10 13:33:24.926560,Machine_A,2.02,9,38.8,13.435,0
2026-09-10 13:33:24.926560,Machine_B,4.12,10,50.0,24.747,0
2026-09-10 13:33:24.926560,Machine_C,2.34,8,40.9,17.53,0
2026-09-10 13:34:24.926560,Machine_A,2.05,9,38.8,13.643,0
2026-09-10 13:34:24.926560,Machine_B,3.99,8,45.8,29.944,0
2026-09-10 13:34:24.926560,Machine_C,2.56,9,40.9,17.058,0
2026-09-10 13:35:24.926560,Machine_A,2.26,9,34.8,15.089,0
2026-09-10 13:35:24.926560,Machine_B,5.75,9,57.8,38.364,1
2026-09-10 13:35:24.926560,Machine_C,2.47,8,41.2,18.547,0
2026-09-10 13:36:24.926560,Machine_A,1.95,11,37.5,10.627,0
2026-09-10 13:36:24.926560,Machine_B,4.36,8,48.0,32.735,0
2026-09-10 13:36:24.926560,Machine_C,2.4,9,39.3,16.007,0
2026-09-10 13:37:24.926560,Machine_A,2.0,10,37.9,11.978,0
2026-09-10 13:37:24.926560,Machine_B,3.15,10,50.2,18.924,0
2026-09-10 13:37:24.926560,Machine_C,2.49,9,41.0,16.58,0
2026-09-10 13:38:24.926560,Machine_A,2.2,9,37.2,14.645,0
2026-09-10 13:38:24.926560,Machine_B,3.61,10,49.5,21.631,0
2026-09-10 13:38:24.926560,Machine_C,2.41,8,39.4,18.078,0
2026-09-10 13:39:24.926560,Machine_A,1.98,9,37.3,13.182,0
2026-09-10 13:39:24.926560,Machine_B,3.77,9,49.4,25.109,0
2026-09-10 13:39:24.926560,Machine_C,2.29,8,38.7,17.18,0
2026-09-10 13:40:24.926560,Machine_A,2.28,9,37.0,15.209,0
2026-09-10 13:40:24.926560,Machine_B,3.85,9,47.9,25.663,0
2026-09-10 13:40:24.926560,Machine_C,2.44,8,39.6,18.297,0
2026-09-10 13:41:24.926560,Machine_A,2.14,9,37.7,14.283,0
2026-09-10 13:41:24.926560,Machine_B,3.4,9,48.2,22.677,0
2026-09-10 13:41:24.926560,Machine_C,2.41,8,40.4,18.049,0
2026-09-10 13:42:24.926560,Machine_A,2.04,11,40.6,11.104,0
2026-09-10 13:42:24.926560,Machine_B,3.56,10,48.1,21.365,0
2026-09-10 13:42:24.926560,Machine_C,2.14,8,39.9,16.034,0
2026-09-10 13:43:24.926560,Machine_A,2.02,11,38.7,11.009,0
2026-09-10 13:43:24.926560,Machine_B,3.77,9,48.4,25.167,0
2026-09-10 13:43:24.926560,Machine_C,2.27,8,39.9,17.003,0
2026-09-10 13:44:24.926560,Machine_A,2.22,10,39.5,13.314,0
2026-09-10 13:44:24.926560,Machine_B,3.46,9,46.2,23.088,0
2026-09-10 13:44:24.926560,Machine_C,2.48,9,40.3,16.551,0
2026-09-10 13:45:24.926560,Machine_A,2.16,10,39.9,12.959,0
2026-09-10 13:45:24.926560,Machine_B,3.54,8,51.4,26.555,0
2026-09-10 13:45:24.926560,Machine_C,2.41,9,40.7,16.07,0
2026-09-10 13:46:24.926560,Machine_A,2.09,9,38.7,13.927,0
2026-09-10 13:46:24.926560,Machine_B,4.23,9,49.4,28.182,0
2026-09-10 13:46:24.926560,Machine_C,2.27,9,39.9,15.136,0
2026-09-10 13:47:24.926560,Machine_A,2.13,11,38.4,11.597,0
2026-09-10 13:47:24.926560,Machine_B,4.32,8,50.8,32.437,0
2026-09-10 13:47:24.926560,Machine_C,2.26,9,40.6,15.042,0
2026-09-10 13:48:24.926560,Machine_A,2.13,11,37.6,11.615,0
2026-09-10 13:48:24.926560,Machine_B,3.78,9,47.5,25.185,0
2026-09-10 13:48:24.926560,Machine_C,2.66,8,39.7,19.918,0
2026-09-10 13:49:24.926560,Machine_A,2.26,10,40.5,13.557,0
2026-09-10 13:49:24.926560,Machine_B,3.95,10,48.9,23.699,0
2026-09-10 13:49:24.926560,Machine_C,2.33,8,41.3,17.467,0
2026-09-10 13:50:24.926560,Machine_A,2.19,10,39.3,13.121,0
2026-09-10 13:50:24.926560,Machine_B,4.09,8,46.5,30.7,0
2026-09-10 13:50:24.926560,Machine_C,2.56,7,42.4,21.951,0
2026-09-10 13:51:24.926560,Machine_A,2.06,10,40.0,12.348,0
2026-09-10 13:51:24.926560,Machine_B,4.05,9,46.0,26.995,0
2026-09-10 13:51:24.926560,Machine_C,2.23,9,40.1,14.846,0
2026-09-10 13:52:24.926560,Machine_A,2.05,9,35.3,13.681,0
2026-09-10 13:52:24.926560,Machine_B,5.91,10,60.0,35.461,1
2026-09-10 13:52:24.926560,Machine_C,2.44,8,39.6,18.284,0
2026-09-10 13:53:24.926560,Machine_A,2.1,10,37.8,12.583,0
2026-09-10 13:53:24.926560,Machine_B,3.72,8,47.4,27.872,0
2026-09-10 13:53:24.926560,Machine_C,2.52,9,40.5,16.809,0
2026-09-10 13:54:24.926560,Machine_A,2.07,11,37.1,11.274,0
2026-09-10 13:54:24.926560,Machine_B,4.68,8,50.5,35.135,0
2026-09-10 13:54:24.926560,Machine_C,2.33,9,40.6,15.507,0
2026-09-10 13:55:24.926560,Machine_A,2.09,10,38.5,12.525,0
2026-09-10 13:55:24.926560,Machine_B,3.38,8,46.4,25.327,0
2026-09-10 13:55:24.926560,Machine_C,2.33,7,41.0,19.961,0
2026-09-10 13:56:24.926560,Machine_A,2.14,9,39.3,14.278,0
2026-09-10 13:56:24.926560,Machine_B,3.65,9,43.9,24.314,0
2026-09-10 13:56:24.926560,Machine_C,2.23,7,40.4,19.153,0
2026-09-10 13:57:24.926560,Machine_A,2.26,11,37.0,12.324,0
2026-09-10 13:57:24.926560,Machine_B,5.19,10,60.8,31.143,1
2026-09-10 13:57:24.926560,Machine_C,2.21,7,40.1,18.97,0
2026-09-10 13:58:24.926560,Machine_A,2.0,10,35.3,12.007,0
2026-09-10 13:58:24.926560,Machine_B,4.14,9,51.7,27.571,0
2026-09-10 13:58:24.926560,Machine_C,2.19,9,40.6,14.582,0
2026-09-10 13:59:24.926560,Machine_A,2.02,10,36.7,12.111,0
2026-09-10 13:59:24.926560,Machine_B,4.11,10,52.2,24.638,0
2026-09-10 13:59:24.926560,Machine_C,2.46,9,40.8,16.381,0
2026-09-10 14:00:24.926560,Machine_A,2.02,10,39.0,12.146,0
2026-09-10 14:00:24.926560,Machine_B,6.55,9,61.0,43.665,1
2026-09-10 14:00:24.926560,Machine_C,2.51,9,40.0,16.758,0
2026-09-10 14:01:24.926560,Machine_A,2.14,11,36.8,11.691,0
2026-09-10 14:01:24.926560,Machine_B,3.89,10,47.2,23.325,0
2026-09-10 14:01:24.926560,Machine_C,2.0,7,40.3,17.12,0
2026-09-10 14:02:24.926560,Machine_A,2.2,11,38.5,12.015,0
2026-09-10 14:02:24.926560,Machine_B,4.59,8,45.8,34.397,0
2026-09-10 14:02:24.926560,Machine_C,2.5,8,40.4,18.715,0
2026-09-10 14:03:24.926560,Machine_A,2.13,9,40.6,14.187,0
2026-09-10 14:03:24.926560,Machine_B,4.12,8,47.8,30.894,0
2026-09-10 14:03:24.926560,Machine_C,2.56,8,39.4,19.234,0
2026-09-10 14:04:24.926560,Machine_A,2.23,9,38.1,14.888,0
2026-09-10 14:04:24.926560,Machine_B,3.77,8,50.0,28.297,0
2026-09-10 14:04:24.926560,Machine_C,2.27,8,39.3,16.991,0
2026-09-10 14:05:24.926560,Machine_A,1.97,11,37.9,10.725,0
2026-09-10 14:05:24.926560,Machine_B,3.86,8,46.9,28.931,0
2026-09-10 14:05:24.926560,Machine_C,2.44,7,40.0,20.948,0
2026-09-10 14:06:24.926560,Machine_A,1.91,11,38.9,10.431,0
2026-09-10 14:06:24.926560,Machine_B,3.85,10,47.4,23.072,0
2026-09-10 14:06:24.926560,Machine_C,2.18,9,38.6,14.547,0
2026-09-10 14:07:24.926560,Machine_A,2.23,11,39.5,12.158,0
2026-09-10 14:07:24.926560,Machine_B,4.13,8,47.2,30.998,0
2026-09-10 14:07:24.926560,Machine_C,2.29,9,40.2,15.237,0
2026-09-10 14:08:24.926560,Machine_A,2.11,9,37.1,14.069,0
2026-09-10 14:08:24.926560,Machine_B,4.22,8,48.8,31.642,0
2026-09-10 14:08:24.926560,Machine_C,2.57,9,40.8,17.126,0
2026-09-10 14:09:24.926560,Machine_A,2.21,9,40.3,14.716,0
2026-09-10 14:09:24.926560,Machine_B,4.27,10,45.8,25.64,0
2026-09-10 14:09:24.926560,Machine_C,2.45,9,40.2,16.356,0
2026-09-10 14:10:24.926560,Machine_A,1.97,10,41.0,11.843,0
2026-09-10 14:10:24.926560,Machine_B,3.86,9,49.9,25.715,0
2026-09-10 14:10:24.926560,Machine_C,2.29,9,38.3,15.251,0
2026-09-10 14:11:24.926560,Machine_A,2.02,11,37.0,10.992,0
2026-09-10 14:11:24.926560,Machine_B,3.92,9,45.5,26.113,0
2026-09-10 14:11:24.926560,Machine_C,2.4,9,40.9,16.016,0
2026-09-10 14:12:24.926560,Machine_A,2.31,10,40.1,13.846,0
2026-09-10 14:12:24.926560,Machine_B,4.15,9,47.2,27.645,0
2026-09-10 14:12:24.926560,Machine_C,2.63,7,37.8,22.566,0
2026-09-10 14:13:24.926560,Machine_A,2.11,10,37.9,12.659,0
2026-09-10 14:13:24.926560,Machine_B,3.85,8,44.9,28.86,0
2026-09-10 14:13:24.926560,Machine_C,2.47,8,38.6,18.521,0
2026-09-10 14:14:24.926560,Machine_A,2.08,11,40.0,11.369,0
2026-09-10 14:14:24.926560,Machine_B,3.52,8,50.9,26.364,0
2026-09-10 14:14:24.926560,Machine_C,2.32,9,38.4,15.438,0
2026-09-10 14:15:24.926560,Machine_A,2.14,10,39.7,12.867,0
2026-09-10 14:15:24.926560,Machine_B,3.43,9,50.3,22.863,0
2026-09-10 14:15:24.926560,Machine_C,2.5,7,39.7,21.434,0
2026-09-10 14:16:24.926560,Machine_A,2.13,11,38.5,11.637,0
2026-09-10 14:16:24.926560,Machine_B,6.48,9,61.4,43.177,1
2026-09-10 14:16:24.926560,Machine_C,2.51,8,40.6,18.851,0
2026-09-10 14:17:24.926560,Machine_A,2.1,11,37.7,11.447,0
2026-09-10 14:17:24.926560,Machine_B,3.77,8,47.0,28.281,0
2026-09-10 14:17:24.926560,Machine_C,2.37,7,40.0,20.326,0
2026-09-10 14:18:24.926560,Machine_A,2.16,11,40.0,11.794,0
2026-09-10 14:18:24.926560,Machine_B,3.92,10,50.2,23.496,0
2026-09-10 14:18:24.926560,Machine_C,2.14,9,38.5,14.249,0
2026-09-10 14:19:24.926560,Machine_A,2.11,11,38.0,11.534,0
2026-09-10 14:19:24.926560,Machine_B,4.07,8,50.3,30.49,0
2026-09-10 14:19:24.926560,Machine_C,2.47,9,38.6,16.5,0
2026-09-10 14:20:24.926560,Machine_A,2.08,9,38.8,13.862,0
2026-09-10 14:20:24.926560,Machine_B,3.65,8,52.4,27.347,0
2026-09-10 14:20:24.926560,Machine_C,2.57,8,40.5,19.258,0
2026-09-10 14:21:24.926560,Machine_A,2.04,11,38.2,11.131,0
2026-09-10 14:21:24.926560,Machine_B,3.67,9,50.1,24.458,0
2026-09-10 14:21:24.926560,Machine_C,2.69,9,40.0,17.963,0
2026-09-10 14:22:24.926560,Machine_A,2.26,11,38.5,12.332,0
2026-09-10 14:22:24.926560,Machine_B,3.44,9,48.7,22.921,0
2026-09-10 14:22:24.926560,Machine_C,2.54,8,40.5,19.072,0
2026-09-10 14:23:24.926560,Machine_A,2.12,9,37.4,14.113,0
2026-09-10 14:23:24.926560,Machine_B,4.27,9,49.7,28.442,0
2026-09-10 14:23:24.926560,Machine_C,2.44,8,40.7,18.274,0
2026-09-10 14:24:24.926560,Machine_A,1.99,9,37.5,13.265,0
2026-09-10 14:24:24.926560,Machine_B,3.93,9,50.1,26.223,0
2026-09-10 14:24:24.926560,Machine_C,2.14,8,41.1,16.044,0
2026-09-10 14:25:24.926560,Machine_A,2.06,10,38.3,12.372,0
2026-09-10 14:25:24.926560,Machine_B,3.86,10,46.5,23.151,0
2026-09-10 14:25:24.926560,Machine_C,2.23,7,40.6,19.118,0
2026-09-10 14:26:24.926560,Machine_A,2.22,11,37.2,12.116,0
2026-09-10 14:26:24.926560,Machine_B,3.72,8,47.4,27.928,0
2026-09-10 14:26:24.926560,Machine_C,2.44,9,40.1,16.289,0
2026-09-10 14:27:24.926560,Machine_A,2.05,11,37.7,11.173,0
2026-09-10 14:27:24.926560,Machine_B,4.29,9,46.0,28.607,0
2026-09-10 14:27:24.926560,Machine_C,2.37,8,39.3,17.768,0
2026-09-10 14:28:24.926560,Machine_A,1.98,11,37.5,10.803,0
2026-09-10 14:28:24.926560,Machine_B,5.22,9,60.2,34.797,1
2026-09-10 14:28:24.926560,Machine_C,2.34,7,39.5,20.042,0
2026-09-10 14:29:24.926560,Machine_A,2.05,11,37.5,11.189,0
2026-09-10 14:29:24.926560,Machine_B,5.09,8,59.4,38.145,1
2026-09-10 14:29:24.926560,Machine_C,2.34,9,39.1,15.587,0
2026-09-10 14:30:24.926560,Machine_A,2.19,10,40.3,13.111,0
2026-09-10 14:30:24.926560,Machine_B,3.87,9,45.9,25.806,0
2026-09-10 14:30:24.926560,Machine_C,2.38,9,41.0,15.839,0
2026-09-10 14:31:24.926560,Machine_A,2.19,10,37.2,13.149,0
2026-09-10 14:31:24.926560,Machine_B,3.54,9,45.2,23.605,0
2026-09-10 14:31:24.926560,Machine_C,2.67,7,40.8,22.928,0
2026-09-10 14:32:24.926560,Machine_A,2.06,11,39.2,11.229,0
2026-09-10 14:32:24.926560,Machine_B,3.85,8,45.9,28.891,0
2026-09-10 14:32:24.926560,Machine_C,2.4,7,39.6,20.593,0
2026-09-10 14:33:24.926560,Machine_A,2.09,10,40.6,12.569,0
2026-09-10 14:33:24.926560,Machine_B,3.67,10,50.1,22.036,0
2026-09-10 14:33:24.926560,Machine_C,2.46,9,39.3,16.373,0
2026-09-10 14:34:24.926560,Machine_A,2.05,9,38.5,13.672,0
2026-09-10 14:34:24.926560,Machine_B,4.32,9,48.1,28.792,0
2026-09-10 14:34:24.926560,Machine_C,2.46,7,39.9,21.078,0
2026-09-10 14:35:24.926560,Machine_A,2.01,11,39.4,10.975,0
2026-09-10 14:35:24.926560,Machine_B,3.41,9,48.6,22.75,0
2026-09-10 14:35:24.926560,Machine_C,2.01,8,39.7,15.104,0
2026-09-10 14:36:24.926560,Machine_A,2.24,11,40.8,12.208,0
2026-09-10 14:36:24.926560,Machine_B,3.47,9,48.4,23.124,0
2026-09-10 14:36:24.926560,Machine_C,2.59,7,39.1,22.163,0
2026-09-10 14:37:24.926560,Machine_A,2.05,9,38.7,13.646,0
2026-09-10 14:37:24.926560,Machine_B,4.54,10,52.5,27.263,0
2026-09-10 14:37:24.926560,Machine_C,2.48,7,41.2,21.259,0
2026-09-10 14:38:24.926560,Machine_A,2.02,9,36.7,13.488,0
2026-09-10 14:38:24.926560,Machine_B,3.59,9,47.5,23.904,0
2026-09-10 14:38:24.926560,Machine_C,2.51,9,40.2,16.701,0
2026-09-10 14:39:24.926560,Machine_A,2.09,9,39.3,13.954,0
2026-09-10 14:39:24.926560,Machine_B,4.02,10,50.0,24.136,0
2026-09-10 14:39:24.926560,Machine_C,2.69,9,38.6,17.939,0
2026-09-10 14:40:24.926560,Machine_A,2.08,10,38.9,12.496,0
2026-09-10 14:40:24.926560,Machine_B,3.68,8,48.8,27.634,0
2026-09-10 14:40:24.926560,Machine_C,2.42,9,39.6,16.131,0
2026-09-10 14:41:24.926560,Machine_A,2.18,10,38.3,13.061,0
2026-09-10 14:41:24.926560,Machine_B,3.67,9,48.6,24.468,0
2026-09-10 14:41:24.926560,Machine_C,2.58,7,39.8,22.114,0
2026-09-10 14:42:24.926560,Machine_A,2.16,9,39.1,14.433,0
2026-09-10 14:42:24.926560,Machine_B,3.67,8,43.9,27.536,0
2026-09-10 14:42:24.926560,Machine_C,2.17,8,40.8,16.293,0
2026-09-10 14:43:24.926560,Machine_A,2.19,10,40.3,13.129,0
2026-09-10 14:43:24.926560,Machine_B,4.23,10,46.8,25.372,0
2026-09-10 14:43:24.926560,Machine_C,2.44,7,38.6,20.93,0
2026-09-10 14:44:24.926560,Machine_A,2.17,10,38.2,13.046,0
2026-09-10 14:44:24.926560,Machine_B,3.37,8,45.9,25.272,0
2026-09-10 14:44:24.926560,Machine_C,2.63,9,40.1,17.534,0
2026-09-10 14:45:24.926560,Machine_A,1.93,9,37.0,12.884,0
2026-09-10 14:45:24.926560,Machine_B,3.83,10,48.5,22.965,0
2026-09-10 14:45:24.926560,Machine_C,2.65,8,41.1,19.912,0
2026-09-10 14:46:24.926560,Machine_A,2.19,9,35.8,14.582,0
2026-09-10 14:46:24.926560,Machine_B,3.9,9,49.1,25.996,0
2026-09-10 14:46:24.926560,Machine_C,2.32,8,38.0,17.37,0
2026-09-10 14:47:24.926560,Machine_A,2.2,11,39.6,11.995,0
2026-09-10 14:47:24.926560,Machine_B,4.22,10,47.4,25.302,0
2026-09-10 14:47:24.926560,Machine_C,2.53,8,39.5,18.956,0
2026-09-10 14:48:24.926560,Machine_A,2.2,11,37.3,11.998,0
2026-09-10 14:48:24.926560,Machine_B,5.05,10,60.5,30.278,1
2026-09-10 14:48:24.926560,Machine_C,2.41,8,37.0,18.096,0
2026-09-10 14:49:24.926560,Machine_A,2.13,10,39.1,12.759,0
2026-09-10 14:49:24.926560,Machine_B,3.63,10,46.3,21.8,0
2026-09-10 14:49:24.926560,Machine_C,2.5,8,38.9,18.715,0
2026-09-10 14:50:24.926560,Machine_A,2.17,10,38.7,13.036,0
2026-09-10 14:50:24.926560,Machine_B,4.14,8,45.8,31.055,0
2026-09-10 14:50:24.926560,Machine_C,2.42,7,40.1,20.761,0
2026-09-10 14:51:24.926560,Machine_A,2.22,10,37.6,13.334,0
2026-09-10 14:51:24.926560,Machine_B,3.78,9,45.4,25.22,0
2026-09-10 14:51:24.926560,Machine_C,2.52,7,41.4,21.569,0
2026-09-10 14:52:24.926560,Machine_A,1.94,11,36.2,10.58,0
2026-09-10 14:52:24.926560,Machine_B,4.18,10,46.3,25.075,0
2026-09-10 14:52:24.926560,Machine_C,2.44,9,41.3,16.264,0
2026-09-10 14:53:24.926560,Machine_A,2.03,10,40.5,12.155,0
2026-09-10 14:53:24.926560,Machine_B,5.52,8,60.8,41.368,1
2026-09-10 14:53:24.926560,Machine_C,2.43,7,39.2,20.796,0
2026-09-10 14:54:24.926560,Machine_A,2.11,9,37.0,14.099,0
2026-09-10 14:54:24.926560,Machine_B,4.07,10,51.0,24.397,0
2026-09-10 14:54:24.926560,Machine_C,2.14,7,40.6,18.329,0
2026-09-10 14:55:24.926560,Machine_A,2.05,10,35.7,12.324,0
2026-09-10 14:55:24.926560,Machine_B,3.23,10,46.3,19.366,0
2026-09-10 14:55:24.926560,Machine_C,2.4,8,39.5,18.026,0
2026-09-10 14:56:24.926560,Machine_A,2.16,9,36.0,14.371,0
2026-09-10 14:56:24.926560,Machine_B,3.92,9,46.4,26.165,0
2026-09-10 14:56:24.926560,Machine_C,2.39,7,41.3,20.451,0
2026-09-10 14:57:24.926560,Machine_A,2.05,9,38.6,13.674,0
2026-09-10 14:57:24.926560,Machine_B,3.48,8,46.7,26.074,0
2026-09-10 14:57:24.926560,Machine_C,2.5,9,39.8,16.697,0
2026-09-10 14:58:24.926560,Machine_A,2.04,9,36.0,13.63,0
2026-09-10 14:58:24.926560,Machine_B,4.25,8,48.9,31.862,0
2026-09-10 14:58:24.926560,Machine_C,2.46,8,39.8,18.462,0
2026-09-10 14:59:24.926560,Machine_A,2.05,11,38.3,11.164,0
2026-09-10 14:59:24.926560,Machine_B,3.65,8,48.1,27.353,0
2026-09-10 14:59:24.926560,Machine_C,2.51,8,38.8,18.86,0
2026-09-10 15:00:24.926560,Machine_A,2.11,10,38.7,12.635,0
2026-09-10 15:00:24.926560,Machine_B,3.67,10,49.1,22.008,0
2026-09-10 15:00:24.926560,Machine_C,2.55,9,41.3,17.032,0
2026-09-10 15:01:24.926560,Machine_A,2.22,9,37.5,14.773,0
2026-09-10 15:01:24.926560,Machine_B,4.07,9,47.7,27.158,0
2026-09-10 15:01:24.926560,Machine_C,2.24,8,38.2,16.797,0
2026-09-10 15:02:24.926560,Machine_A,1.92,11,38.4,10.494,0
2026-09-10 15:02:24.926560,Machine_B,5.85,10,58.0,35.08,1
2026-09-10 15:02:24.926560,Machine_C,2.41,8,38.5,18.111,0
2026-09-10 15:03:24.926560,Machine_A,1.95,11,38.5,10.628,0
2026-09-10 15:03:24.926560,Machine_B,3.91,10,47.5,23.436,0
2026-09-10 15:03:24.926560,Machine_C,2.23,8,39.0,16.707,0
2026-09-10 15:04:24.926560,Machine_A,2.12,9,40.4,14.135,0
2026-09-10 15:04:24.926560,Machine_B,3.65,9,50.7,24.356,0
2026-09-10 15:04:24.926560,Machine_C,2.44,8,39.8,18.263,0
2026-09-10 15:05:24.926560,Machine_A,2.13,10,37.4,12.753,0
2026-09-10 15:05:24.926560,Machine_B,4.0,9,47.1,26.643,0
2026-09-10 15:05:24.926560,Machine_C,2.5,9,38.2,16.673,0
2026-09-10 15:06:24.926560,Machine_A,2.23,11,38.3,12.137,0
2026-09-10 15:06:24.926560,Machine_B,4.25,8,46.6,31.892,0
2026-09-10 15:06:24.926560,Machine_C,2.36,7,41.3,20.265,0
2026-09-10 15:07:24.926560,Machine_A,2.23,11,37.3,12.189,0
